docID,submitted_at,edinet_code,ticker,filer,doc_type,doc_title,period_from,period_to,url
S100WRES,2025-09-26 15:50,E05597,30410.T,????????????????????,030000,?????????29?(2024/07/01?2025/06/30),2024-07-01,2025-06-30,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRES?type=5
S100WR82,2025-09-26 15:50,E26301,36600.T,??????????,010000,?????????26?(2024/07/01?2025/06/30),,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WR82?type=5
S100WQX3,2025-09-26 15:50,E01589,67280.T,??????????,010000,?????????121?(2024/07/01?2025/06/30),,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WQX3?type=5
S100WRJM,2025-09-26 15:50,E05597,30410.T,????????????????????,042000,???,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRJM?type=5
S100WRJR,2025-09-26 15:51,E05597,30410.T,????????????????????,010000,?????????29?(2024/07/01?2025/06/30),,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRJR?type=5
S100WRGT,2025-09-26 15:51,E10152,,??????????????,090001,????????????????????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRGT?type=5
S100WRED,2025-09-26 15:51,E05159,84730.T,???????????????,010002,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRED?type=5
S100WQX6,2025-09-26 15:52,E01589,67280.T,??????????,042000,???,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WQX6?type=5
S100WP3L,2025-09-26 15:55,E03563,83590.T,?????????,053000,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WP3L?type=5
S100WRIB,2025-09-26 15:58,E34544,44270.T,??????????,053000,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRIB?type=5
S100WQWX,2025-09-26 15:58,E22012,36320.T,???????????????,030000,?????????21?(2024/07/01?2025/06/30),2024-07-01,2025-06-30,https://api.edinet-fsa.go.jp/api/v2/documents/S100WQWX?type=5
S100WRQI,2025-09-26 15:59,E13448,,???????????????,07B000,?????????????????47?(2025/01/01?2025/06/30),2025-01-01,2025-06-30,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRQI?type=5
S100WQX4,2025-09-26 15:59,E22012,36320.T,???????????????,010000,?????????21?(2024/07/01?2025/06/30),,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WQX4?type=5
S100WRLD,2025-09-26 16:00,E39936,246A0.T,???????,030000,?????????31?(2024/07/01?2025/06/30),2024-07-01,2025-06-30,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRLD?type=5
S100WRQP,2025-09-26 16:00,E32468,34690.T,???????????,030000,?????????19?(2024/07/01?2025/06/30),2024-07-01,2025-06-30,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRQP?type=5
S100WRQT,2025-09-26 16:00,E38525,141A0.T,?????????????????,030000,?????????11?(2024/07/01?2025/06/30),2024-07-01,2025-06-30,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRQT?type=5
S100WRKD,2025-09-26 16:00,E02778,99840.T,??????????????,053000,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRKD?type=5
S100WRGK,2025-09-26 16:00,E38898,39580.T,????????,053000,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRGK?type=5
S100WLVW,2025-09-26 16:00,E31344,78130.T,????????,030000,?????????33?(2024/07/01?2025/06/30),2024-07-01,2025-06-30,https://api.edinet-fsa.go.jp/api/v2/documents/S100WLVW?type=5
S100WQ5G,2025-09-26 16:00,E33040,39850.T,???????,053000,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WQ5G?type=5
S100WRQ2,2025-09-26 16:00,E05673,30730.T,??????????,053000,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRQ2?type=5
S100WQUW,2025-09-26 16:00,E35393,,??????????????????,010002,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WQUW?type=5
S100WR4M,2025-09-26 16:00,E03512,30820.T,???????????????,030000,?????????27?(2024/07/01?2025/06/30),2024-07-01,2025-06-30,https://api.edinet-fsa.go.jp/api/v2/documents/S100WR4M?type=5
S100WQX9,2025-09-26 16:00,E22012,36320.T,???????????????,042000,???,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WQX9?type=5
S100WQH6,2025-09-26 16:00,E39936,246A0.T,???????,010000,?????????31?(2024/07/01?2025/06/30),,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WQH6?type=5
S100WRR8,2025-09-26 16:00,E38525,141A0.T,?????????????????,042000,???,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRR8?type=5
S100WRCL,2025-09-26 16:01,E37815,50340.T,??????????,030000,?????????10?(2024/07/01?2025/06/30),2024-07-01,2025-06-30,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRCL?type=5
S100WR9Z,2025-09-26 16:01,E35393,,??????????????????,020002,?????????????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WR9Z?type=5
S100WQH8,2025-09-26 16:01,E39936,246A0.T,???????,042000,???,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WQH8?type=5
S100WRR9,2025-09-26 16:01,E38525,141A0.T,?????????????????,010000,?????????11?(2024/07/01?2025/06/30),,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRR9?type=5
S100WLVY,2025-09-26 16:01,E31344,78130.T,????????,042000,???,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WLVY?type=5
S100WR4R,2025-09-26 16:01,E03512,30820.T,???????????????,042000,???,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WR4R?type=5
S100WRQQ,2025-09-26 16:01,E02778,99840.T,??????????????,113001,???????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRQQ?type=5
S100WRQU,2025-09-26 16:01,E32468,34690.T,???????????,010000,?????????19?(2024/07/01?2025/06/30),,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRQU?type=5
S100WREZ,2025-09-26 16:01,E39936,246A0.T,???????,053000,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WREZ?type=5
S100WRD1,2025-09-26 16:01,E37815,50340.T,??????????,042000,???,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRD1?type=5
S100WR4P,2025-09-26 16:01,E03512,30820.T,???????????????,010000,?????????27?(2024/07/01?2025/06/30),,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WR4P?type=5
S100WR75,2025-09-26 16:01,E40756,386A0.T,???????,030000,?????????71?(2024/07/01?2025/06/30),2024-07-01,2025-06-30,https://api.edinet-fsa.go.jp/api/v2/documents/S100WR75?type=5
S100WLVZ,2025-09-26 16:01,E31344,78130.T,????????,010000,?????????33?(2024/07/01?2025/06/30),,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WLVZ?type=5
S100WRD2,2025-09-26 16:02,E37815,50340.T,??????????,010000,?????????10?(2024/07/01?2025/06/30),,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRD2?type=5
S100WRQX,2025-09-26 16:02,E32468,34690.T,???????????,042000,???,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRQX?type=5
S100WRQY,2025-09-26 16:03,E32468,34690.T,???????????,053000,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRQY?type=5
S100WRAA,2025-09-26 16:04,E38898,39580.T,????????,053000,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRAA?type=5
S100WRA7,2025-09-26 16:05,E03118,82780.T,??????,030001,???????????58?(2024/03/01?2025/02/28),,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRA7?type=5
S100WRET,2025-09-26 16:05,E39750,,??????????,06A000,??????????????????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRET?type=5
S100WR2U,2025-09-26 16:06,E33232,39860.T,???????????????,030000,?????????23?(2024/07/01?2025/06/30),2024-07-01,2025-06-30,https://api.edinet-fsa.go.jp/api/v2/documents/S100WR2U?type=5
S100WRAG,2025-09-26 16:06,E03118,82780.T,??????,042001,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRAG?type=5
S100WQTD,2025-09-26 16:06,E24593,,?????????????,100000,?????,2025-01-01,2025-12-31,https://api.edinet-fsa.go.jp/api/v2/documents/S100WQTD?type=5
S100WRGI,2025-09-26 16:06,E39488,176A0.T,???????,053000,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRGI?type=5
S100WR1N,2025-09-26 16:06,E33232,39860.T,???????????????,042000,???,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WR1N?type=5
S100WPNL,2025-09-26 16:06,E40756,386A0.T,???????,042000,???,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WPNL?type=5
S100WR1Q,2025-09-26 16:08,E33232,39860.T,???????????????,010000,?????????23?(2024/07/01?2025/06/30),,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WR1Q?type=5
S100WRRF,2025-09-26 16:08,E31573,39160.T,?????????????????????????,053000,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRRF?type=5
S100WRCP,2025-09-26 16:11,E30513,,?????????,07B000,?????????????????26?(2025/01/01?2025/06/30),2025-01-01,2025-06-30,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRCP?type=5
S100WRJN,2025-09-26 16:12,E40420,331A0.T,??????????,053000,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRJN?type=5
S100WQJG,2025-09-26 16:14,E05748,,?????????????????????????????,082300,?????????,2025-01-01,2025-12-31,https://api.edinet-fsa.go.jp/api/v2/documents/S100WQJG?type=5
S100WRRI,2025-09-26 16:15,E38512,55300.T,?????????????,053000,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRRI?type=5
S100WR9G,2025-09-26 16:16,E33098,,????????????,054000,?????????????????17?(2024/07/01?2025/06/30),,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WR9G?type=5
S100WQV6,2025-09-26 16:18,E32815,39680.T,???????????,010002,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WQV6?type=5
S100WRRN,2025-09-26 16:19,E24340,32710.T,??????????????,053000,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRRN?type=5
S100WRRM,2025-09-26 16:20,E39473,156A0.T,?????????????,053000,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRRM?type=5
S100WRPQ,2025-09-26 16:20,E38523,29620.T,?????????,030000,?????????57?(2024/07/01?2025/06/30),2024-07-01,2025-06-30,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRPQ?type=5
S100WRPR,2025-09-26 16:21,E38523,29620.T,?????????,042000,???,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRPR?type=5
S100WRPU,2025-09-26 16:22,E38523,29620.T,?????????,010000,?????????57?(2024/07/01?2025/06/30),,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRPU?type=5
S100WRPJ,2025-09-26 16:23,E03810,,????????,010002,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRPJ?type=5
S100WLDG,2025-09-26 16:24,E05041,94490.T,??????????????????,010000,???????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WLDG?type=5
S100WRAY,2025-09-26 16:25,E04740,,???????????????,030000,?????????20?(2024/07/01?2025/06/30),2024-07-01,2025-06-30,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRAY?type=5
S100WRP5,2025-09-26 16:26,E26446,60610.T,?????????????,030000,?????????52?(2024/07/01?2025/06/30),2024-07-01,2025-06-30,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRP5?type=5
S100WRP8,2025-09-26 16:28,E26446,60610.T,?????????????,042000,???,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRP8?type=5
S100WRRL,2025-09-26 16:28,E39640,194A0.T,???????????????,030000,?????????7?(2024/07/01?2025/06/30),2024-07-01,2025-06-30,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRRL?type=5
S100WRPA,2025-09-26 16:29,E26446,60610.T,?????????????,010000,?????????52?(2024/07/01?2025/06/30),,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRPA?type=5
S100WRAN,2025-09-26 16:30,E02170,72260.T,??????????,053000,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRAN?type=5
S100WRRU,2025-09-26 16:30,E39640,194A0.T,???????????????,010000,?????????7?(2024/07/01?2025/06/30),,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRRU?type=5
S100WRGR,2025-09-26 16:30,E40151,,??????????,010002,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRGR?type=5
S100WR3P,2025-09-26 16:31,E02782,99910.T,????????,053000,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WR3P?type=5
S100WRRW,2025-09-26 16:31,E39640,194A0.T,???????????????,042000,???,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRRW?type=5
S100WRS2,2025-09-26 16:31,E36666,40730.T,???????????,053000,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRS2?type=5
S100WRLU,2025-09-26 16:32,E31042,34450.T,???????????????????,053000,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRLU?type=5
S100WRLY,2025-09-26 16:33,E31042,34450.T,???????????????????,053000,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRLY?type=5
S100WRS0,2025-09-26 16:34,E05470,95140.T,????????,053000,?????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRS0?type=5
S100WRS5,2025-09-26 16:35,E32683,65420.T,??????????????,040001,?????????,,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WRS5?type=5
